Address,Aggregate_rating,Average_Cost_for_two,City,Country_Code,Cuisines,Currency,Has_Online_delivery,Has_Table_booking,Is_delivering_now,Latitude,Locality,Locality_Verbose,Longitude,Price_range,Rating_color,Rating_text,Restaurant_ID,Restaurant_Name,Votes,_id
"119-A, Upper Ground Floor, Near NCC Gate, Humanyunpur Village, Safdarjung Enclave, Safdarjung, New Delhi",3.3,500,New Delhi,1,"Chinese, Tibetan, Fast Food",Indian Rupees(Rs.),No,No,No,28.56092299,Safdarjung,"Safdarjung, New Delhi",77.19378803,2,Orange,Average,304187,Yo Tibet,150,6120e397a4acd2e72859538f
"1, Tower B, Vatika Business Park, Sohna Road, Gurgaon",3.5,500,Gurgaon,1,"Cafe, Bakery, Desserts",Indian Rupees(Rs.),Yes,No,No,28.4058584,Sohna Road,"Sohna Road, Gurgaon",77.0443479,2,Yellow,Good,304192,Cafe Maple Street,84,6120e397a4acd2e728595390
"House 85-A, Humayupur, Safdarjung Enclave, Safdarjung, New Delhi",2.6,800,New Delhi,1,"North Indian, Chinese",Indian Rupees(Rs.),Yes,No,No,28.56199193,Safdarjung,"Safdarjung, New Delhi",77.19236042,2,Orange,Average,304194,Desi Zaika,83,6120e397a4acd2e728595391
"32, Basant Lok Market, Vasant Vihar, New Delhi",2.9,1200,New Delhi,1,North Indian,Indian Rupees(Rs.),No,Yes,No,28.55803178,"Basant Lok Market, Vasant Vihar","Basant Lok Market, Vasant Vihar, New Delhi",77.16416739,3,Orange,Average,304211,High Street Kitchen & Bar,11,6120e397a4acd2e728595392
"Club Road, Punjabi Bagh, New Delhi",3.1,800,New Delhi,1,North Indian,Indian Rupees(Rs.),Yes,No,No,28.66650942,Punjabi Bagh,"Punjabi Bagh, New Delhi",77.12363921,2,Orange,Average,304212,The Night Shift,103,6120e397a4acd2e728595393
"7974, Arakashan Road, Paharganj, New Delhi",2.9,300,New Delhi,1,"North Indian, Bengali",Indian Rupees(Rs.),No,No,No,28.64588388,Paharganj,"Paharganj, New Delhi",77.21419964,1,Orange,Average,304217,Gagan Assam Bengal Restaurant,7,6120e397a4acd2e728595394
"S-14/A, Main Market, Green Park, New Delhi",0,500,New Delhi,1,Bakery,Indian Rupees(Rs.),No,No,No,28.5572038,Green Park,"Green Park, New Delhi",77.2025654,2,White,Not rated,304230,Pastry Palace,2,6120e397a4acd2e728595395
"J-2/11, 1st Floor, Opposite Metro Pillar 411, BK Dutt Market, Rajouri Garden, New Delhi",4,1350,New Delhi,1,"North Indian, Mangalorean, Chinese",Indian Rupees(Rs.),Yes,Yes,No,28.6473667,Rajouri Garden,"Rajouri Garden, New Delhi",77.1194794,3,Green,Very Good,304233,Desee Dakshin Coastal Cafe,345,6120e397a4acd2e728595396
"Epicuria Food Mall, Nehru Place Metro Station, Nehru Place, New Delhi",4,3500,New Delhi,1,"European, Italian, North Indian",Indian Rupees(Rs.),No,Yes,No,28.5512512,"Epicuria Food Mall, Nehru Place","Epicuria Food Mall, Nehru Place, New Delhi",77.251157,4,Green,Very Good,304239,FIO Cookhouse and Bar,752,6120e397a4acd2e728595397
"88/3, Adchini, New Delhi",2.7,400,New Delhi,1,Fast Food,Indian Rupees(Rs.),Yes,No,No,28.53744768,Adchini,"Adchini, New Delhi",77.19815936,1,Orange,Average,304243,Say Cheese,64,6120e397a4acd2e728595398
"A 60, Main Market Road, New Ashok Nagar, Near, Mayur Vihar Phase 1, New Delhi",0,200,New Delhi,1,North Indian,Indian Rupees(Rs.),No,No,No,28.5901962,Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.3078828,1,White,Not rated,304254,Anupam Hotel,2,6120e397a4acd2e728595399
"Metro Station Gate 1, Mayur Vihar Phase 1, New Delhi",2.6,350,New Delhi,1,"Chinese, Fast Food",Indian Rupees(Rs.),No,No,No,28.6045493,Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.2894952,1,Orange,Average,304259,Hot Joint Fast Food,61,6120e397a4acd2e72859539a
"2526, 1st Floor, Hudson Lane, Kingsway Camp, Delhi University-GTB Nagar, New Delhi",4.3,900,New Delhi,1,"Cafe, Mexican, American, Italian, Lebanese, Continental",Indian Rupees(Rs.),No,No,No,28.6948159,Delhi University-GTB Nagar,"Delhi University-GTB Nagar, New Delhi",77.2041921,2,Green,Very Good,304262,Ricos,4085,6120e397a4acd2e72859539b
"A 4/1, Acharya Niketan, Mayur Vihar Phase 1, New Delhi",2.7,150,New Delhi,1,"Desserts, Street Food",Indian Rupees(Rs.),No,No,No,28.6082009,Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.2934295,1,Orange,Average,304267,Bansal Sweet,20,6120e397a4acd2e72859539c
"The Habitare Hotel, 21/1, MG Road, Sector 14, Gurgaon",3,800,Gurgaon,1,"North Indian, South Indian",Indian Rupees(Rs.),No,Yes,No,28.4664035,"The Habitare Hotel, Sector 14","The Habitare Hotel, Sector 14, Gurgaon",77.0395696,2,Orange,Average,304276,Green Leaf,6,6120e397a4acd2e72859539d
"The Habitare Hotel, 21/1, MG Road, Sector 14, Gurgaon",3,1600,Gurgaon,1,Japanese,Indian Rupees(Rs.),No,Yes,No,28.4661418,"The Habitare Hotel, Sector 14","The Habitare Hotel, Sector 14, Gurgaon",77.0400898,3,Orange,Average,304279,Tokyo,10,6120e397a4acd2e72859539e
"42, New Tibetan Colony, New Aruna Nagar, Majnu ka Tila, New Delhi",0,400,New Delhi,1,"Tibetan, Chinese",Indian Rupees(Rs.),No,No,No,28.7033781,Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2283457,1,White,Not rated,304280,Drepung Loselling,3,6120e397a4acd2e72859539f
"A Block Market, Vasant Vihar, New Delhi",3.3,150,New Delhi,1,"Mithai, Street Food",Indian Rupees(Rs.),No,No,No,28.56517455,Vasant Vihar,"Vasant Vihar, New Delhi",77.16369264,1,Orange,Average,304281,Bengal Sweet Palace,28,6120e397a4acd2e7285953a0
"28, 3rd Floor, Hauz Khas Village, New Delhi",3.3,1200,New Delhi,1,"North Indian, Italian, Continental, Chinese",Indian Rupees(Rs.),No,No,No,28.5543721,Hauz Khas Village,"Hauz Khas Village, New Delhi",77.1944373,3,Orange,Average,304296,My Bar Grill,1363,6120e397a4acd2e7285953a1
"Ground Floor, Epicuria Food Mall, Nehru Place Metro Station, Nehru Place, New Delhi",4.3,1600,New Delhi,1,"Italian, Mediterranean, Continental, North Indian",Indian Rupees(Rs.),No,Yes,No,28.5514517,"Epicuria Food Mall, Nehru Place","Epicuria Food Mall, Nehru Place, New Delhi",77.2523244,3,Green,Very Good,304299,The Flying Saucer Cafe,3002,6120e397a4acd2e7285953a2
"B1/12, Near Apeejay School, Malviya Nagar, New Delhi",3.5,700,New Delhi,1,"Chinese, Thai",Indian Rupees(Rs.),Yes,No,No,28.5370577,Malviya Nagar,"Malviya Nagar, New Delhi",77.2177996,2,Yellow,Good,304302,Noodle Box,60,6120e397a4acd2e7285953a3
"The Golden Palms Hotel, 6C, Opposite East Delhi Police Headquarter, IP Extension, New Delhi",2.8,1500,New Delhi,1,"North Indian, Continental",Indian Rupees(Rs.),No,Yes,No,28.6310189,IP Extension,"IP Extension, New Delhi",77.3061495,3,Orange,Average,304304,Ambrosia - The Golden Palms Hotel,68,6120e397a4acd2e7285953a4
"1, DDA Market, Hudson Lane, Delhi University-GTB Nagar, New Delhi",3.8,650,New Delhi,1,"Cafe, Fast Food, Italian, Chinese",Indian Rupees(Rs.),Yes,Yes,No,28.6943941,Delhi University-GTB Nagar,"Delhi University-GTB Nagar, New Delhi",77.2047986,2,Yellow,Good,304307,Wood Box Cafe,1970,6120e397a4acd2e7285953a5
"Plot 5, Anmol Vatika, Tilak Nagar, New Delhi",3,550,New Delhi,1,North Indian,Indian Rupees(Rs.),No,No,No,28.6407465,Tilak Nagar,"Tilak Nagar, New Delhi",77.1004284,2,Orange,Average,304319,Punjabi Ninja,7,6120e397a4acd2e7285953a6
"Krishna Apra Plaza, Alpha 1, Commercial Belt, Greater Noida, Noida",0,100,Noida,1,"Mithai, Street Food",Indian Rupees(Rs.),No,No,No,28.4708978,Greater Noida,"Greater Noida, Noida",77.5111958,1,White,Not rated,304338,Evergreen Food Point,2,6120e397a4acd2e7285953a7
"Shop 150, HUDA Market, Sector 31, Gurgaon",3.5,400,Gurgaon,1,Fast Food,Indian Rupees(Rs.),Yes,No,No,28.4530322,Sector 31,"Sector 31, Gurgaon",77.0507229,1,Yellow,Good,304351,The Kathi Rolls,136,6120e397a4acd2e7285953a8
"Main Raghuvir Nagar Road, Tagore Garden Extension, New Delhi, Tagore Garden, New Delhi",0,100,New Delhi,1,Chinese,Indian Rupees(Rs.),No,No,No,28.6524639,Tagore Garden,"Tagore Garden, New Delhi",77.1120655,1,White,Not rated,304385,Indian Chinese Fast Food,1,6120e397a4acd2e7285953a9
"UU Block, Near Maharaja Agrasen Model School, Pitampura, New Delhi",2.9,400,New Delhi,1,Chinese,Indian Rupees(Rs.),No,No,No,28.7052961,Pitampura,"Pitampura, New Delhi",77.1390339,1,Orange,Average,304389,Ram Chinese Food,9,6120e397a4acd2e7285953aa
"Shop 35-36, Dwarka Vihar, C Block, Near Radha Krishna Vatika, Old Kakrola Road, Najafgarh, New Delhi",0,250,New Delhi,1,North Indian,Indian Rupees(Rs.),No,No,No,28.6098677,Najafgarh,"Najafgarh, New Delhi",76.9923844,1,White,Not rated,304393,Punjabi Special,2,6120e397a4acd2e7285953ab
"Shop 1, Nangloi Stand, Najafgarh, New Delhi",0,100,New Delhi,1,"Mithai, Street Food",Indian Rupees(Rs.),No,No,No,28.6169779,Najafgarh,"Najafgarh, New Delhi",76.9838181,1,White,Not rated,304405,Sharma Sweets,0,6120e397a4acd2e7285953ac
"B-Block, Opposite Fatherangle School, Sector 62, Noida",0,250,Noida,1,Chinese,Indian Rupees(Rs.),No,No,No,28.61997007,Sector 62,"Sector 62, Noida",77.35509105,1,White,Not rated,304439,Baba Chinese Fast Food,2,6120e397a4acd2e7285953ad
"Rajiv Vihar, Khora Village, Sector 62, Noida",0,100,Noida,1,"Street Food, Mithai",Indian Rupees(Rs.),No,No,No,28.61550833,Sector 62,"Sector 62, Noida",77.35487667,1,White,Not rated,304441,Aggarwal Bikaneri Sweets & Restaurant,3,6120e397a4acd2e7285953ae
"1, Guru Nanak Market, Hospital Road, Bhogal, Jangpura, New Delhi",2.8,300,New Delhi,1,North Indian,Indian Rupees(Rs.),Yes,No,No,28.5835117,Jangpura,"Jangpura, New Delhi",77.2459911,1,Orange,Average,304445,Bhola Dhaba,30,6120e397a4acd2e7285953af
"WZ 189, Mukherjee Park, Punjabi Market, Subhash Nagar, New Delhi",3,300,New Delhi,1,"North Indian, Chinese",Indian Rupees(Rs.),No,No,No,28.6398962,Subhash Nagar,"Subhash Nagar, New Delhi",77.1077556,1,Orange,Average,304453,Soya Grill,4,6120e397a4acd2e7285953b0
"33-34 UB, Bunglow Road, Kamla Nagar, New Delhi",3.7,300,New Delhi,1,Fast Food,Indian Rupees(Rs.),No,No,No,28.6808854,Kamla Nagar,"Kamla Nagar, New Delhi",77.2075961,1,Yellow,Good,304461,Shawarma Wala,234,6120e397a4acd2e7285953b1
"Main Road, Main Market, Moti Nagar, New Delhi",0,100,New Delhi,1,Mithai,Indian Rupees(Rs.),No,No,No,28.6570788,Moti Nagar,"Moti Nagar, New Delhi",77.1400711,1,White,Not rated,304469,Tirath Sweets,0,6120e397a4acd2e7285953b2
"69-A/2, Gautam Nagar, Behind Big Gurdwara, Next To Panchayati Shiv Mandi, Yusuf Sarai, New Delhi",3.3,150,New Delhi,1,Fast Food,Indian Rupees(Rs.),No,No,No,28.5612917,Yusuf Sarai,"Yusuf Sarai, New Delhi",77.2125368,1,Orange,Average,304475,EDC Mania,39,6120e397a4acd2e7285953b3
"B Block Market, Sector 62, Noida",2.4,600,Noida,1,"North Indian, Chinese, Mughlai, Fast Food",Indian Rupees(Rs.),Yes,No,No,28.6191953,Sector 62,"Sector 62, Noida",77.3707194,2,Red,Poor,304480,Grand Eatery,49,6120e397a4acd2e7285953b4
"Main Road, Opposite Sector 51, Sector 52, Noida",2.9,150,Noida,1,North Indian,Indian Rupees(Rs.),No,No,No,28.5833075,Sector 52,"Sector 52, Noida",77.367691,1,Orange,Average,304484,Chauhan Hotel,11,6120e397a4acd2e7285953b5
"Upper Ground 17, Singhal Tower, Near, Sector 58, Noida",0,150,Noida,1,"Mithai, Street Food",Indian Rupees(Rs.),No,No,No,28.61007,Sector 58,"Sector 58, Noida",77.35318667,1,White,Not rated,304487,Aggarwal Sweets India,0,6120e397a4acd2e7285953b6
"Naya Bans, Sector 15, Noida",0,150,Noida,1,North Indian,Indian Rupees(Rs.),No,No,No,28.5806262,Sector 15,"Sector 15, Noida",77.3146798,1,White,Not rated,304493,Divya Hotal,2,6120e397a4acd2e7285953b7
"C-117, Near Kohli Dharam Kanta, Sector 10, Noida",2.9,200,Noida,1,North Indian,Indian Rupees(Rs.),No,No,No,28.5949741,Sector 10,"Sector 10, Noida",77.3251735,1,Orange,Average,304496,Chip Chap Shahi Corner,12,6120e397a4acd2e7285953b8
"Labour Chowk, Sector 58, Noida",0,100,Noida,1,North Indian,Indian Rupees(Rs.),No,No,No,28.6097471,Sector 58,"Sector 58, Noida",77.3528544,1,White,Not rated,304502,Sharma Hotel,0,6120e397a4acd2e7285953b9
"Naya Bans, Sector 15, Noida",2.9,150,Noida,1,North Indian,Indian Rupees(Rs.),No,No,No,28.5802723,Sector 15,"Sector 15, Noida",77.3142692,1,Orange,Average,304510,Shree Balaji Shudh Vaishno Hotel,5,6120e397a4acd2e7285953ba
"Shop 211, Huda Market, Sector 31, Gurgaon",2.5,450,Gurgaon,1,"North Indian, Chinese",Indian Rupees(Rs.),No,No,No,28.4535417,Sector 31,"Sector 31, Gurgaon",77.0509743,1,Orange,Average,304518,Mother Ringlet,52,6120e397a4acd2e7285953bb
"F-11, Sushant Shopping Arcade, Phase 1, Sushant Lok, Gurgaon",2.6,600,Gurgaon,1,"North Indian, Mughlai, Chinese",Indian Rupees(Rs.),No,No,No,28.4609372,"Sushant Shopping Arcade, Sushant Lok, Gurgaon","Sushant Shopping Arcade, Sushant Lok, Gurgaon, Gurgaon",77.0795604,2,Orange,Average,304520,Swaad Ka Khazana,11,6120e397a4acd2e7285953bc
"Shop 104, HUDA Market, Sector 56, Gurgaon",2.2,400,Gurgaon,1,Chinese,Indian Rupees(Rs.),Yes,No,No,28.4249219,Sector 56,"Sector 56, Gurgaon",77.0990285,1,Red,Poor,304524,Chy - Na Express,46,6120e397a4acd2e7285953bd
"25/32, Near Fedex, East Patel Nagar, New Delhi",0,200,New Delhi,1,North Indian,Indian Rupees(Rs.),No,No,No,28.6435077,East Patel Nagar,"East Patel Nagar, New Delhi",77.1756282,1,White,Not rated,304531,Punjabi Rasoi,2,6120e397a4acd2e7285953be
"27-A/1, Opposite Central Park, Gautam Nagar, Hauz Khas, New Delhi",2.7,350,New Delhi,1,"North Indian, Mughlai, Chinese",Indian Rupees(Rs.),No,No,No,28.5617035,Hauz Khas,"Hauz Khas, New Delhi",77.2145148,1,Orange,Average,304542,Zaika,26,6120e397a4acd2e7285953bf
"D-137, Gautam Nagar, Hauz Khas, New Delhi",2.8,350,New Delhi,1,North Indian,Indian Rupees(Rs.),No,No,No,28.5604449,Hauz Khas,"Hauz Khas, New Delhi",77.2093036,1,Orange,Average,304546,Punjabi Chaap Corner,21,6120e397a4acd2e7285953c0
"15, Upper Ground Floor, DLF South Point Mall, Golf Course Road, Gurgaon",3.4,1100,Gurgaon,1,"Japanese, Sushi",Indian Rupees(Rs.),Yes,Yes,No,28.4481471,"DLF South Point Mall, Golf Course Road","DLF South Point Mall, Golf Course Road, Gurgaon",77.0990285,3,Orange,Average,304552,IZU,129,6120e397a4acd2e7285953c1
"Main Market, Wazirabad, Near South City 2, Gurgaon",2.8,100,Gurgaon,1,"Street Food, Mithai",Indian Rupees(Rs.),No,No,No,28.4316636,South City 2,"South City 2, Gurgaon",77.08893042,1,Orange,Average,304564,Shyam Sweets,9,6120e397a4acd2e7285953c2
"19, Main Market, Moti Nagar, New Delhi",0,350,New Delhi,1,"Fast Food, Chinese",Indian Rupees(Rs.),No,No,No,28.6588187,Moti Nagar,"Moti Nagar, New Delhi",77.1428234,1,White,Not rated,304573,Chinese Corner,0,6120e397a4acd2e7285953c3
"B Block, Shopping Centre, Tagore Garden, New Delhi",3.3,450,New Delhi,1,"Chinese, Fast Food",Indian Rupees(Rs.),No,No,No,28.6462371,Tagore Garden,"Tagore Garden, New Delhi",77.1127855,1,Orange,Average,304583,Hot Stuff,14,6120e397a4acd2e7285953c4
"5/29, Opposite Community Centre, Moti Nagar, New Delhi",2.5,500,New Delhi,1,"Chinese, North Indian",Indian Rupees(Rs.),No,No,No,28.6590321,Moti Nagar,"Moti Nagar, New Delhi",77.1397456,2,Orange,Average,304585,Chinese Food Corner,20,6120e397a4acd2e7285953c5
"3/32, Near Fun Cinema, Moti Nagar, New Delhi",0,200,New Delhi,1,North Indian,Indian Rupees(Rs.),No,No,No,28.6574122,Moti Nagar,"Moti Nagar, New Delhi",77.1392457,1,White,Not rated,304586,Evergreen Punjabi Swad,2,6120e397a4acd2e7285953c6
"G-1, Ajnara Tower, DDA Market, Plot Number 1, Savita Vihar, Near Anand Vihar, New Delhi",2.8,150,New Delhi,1,Street Food,Indian Rupees(Rs.),No,No,No,28.6603647,Anand Vihar,"Anand Vihar, New Delhi",77.3168615,1,Orange,Average,304592,Bobby Tikki Wala,69,6120e397a4acd2e7285953c7
"G-5, Pankaj Tower, LSC Savita Vihar, Vivek Vihar, New Delhi",3.6,800,New Delhi,1,"Chinese, North Indian",Indian Rupees(Rs.),Yes,No,No,28.6601382,Vivek Vihar,"Vivek Vihar, New Delhi",77.3174241,2,Yellow,Good,304598,Food Express,126,6120e397a4acd2e7285953c8
"Plot 1, Nagli Sakravati Chowk, Opposite Metro Pillar 71, Main Uttam Nagar Road, Najafgarh, New Delhi",0,300,New Delhi,1,North Indian,Indian Rupees(Rs.),No,No,No,28.6164413,Najafgarh,"Najafgarh, New Delhi",77.0076551,1,White,Not rated,304610,Sangeeta Dhaba,0,6120e397a4acd2e7285953c9
"J-3, Near GIP Footover Bridge, Sector 18, Noida",4,300,Noida,1,Fast Food,Indian Rupees(Rs.),No,No,No,28.56812416,Sector 18,"Sector 18, Noida",77.32480355,1,Green,Very Good,304612,RollsKing,1055,6120e397a4acd2e7285953ca
"Shop 722, Haveli Azam Khan, Chitli Qabar, Jama Masjid, New Delhi",4,200,New Delhi,1,Mughlai,Indian Rupees(Rs.),No,No,No,28.6467702,Jama Masjid,"Jama Masjid, New Delhi",77.234498,1,Green,Very Good,304617,Haji Shabrati Nihari Wale,115,6120e397a4acd2e7285953cb
"Shop 1-A, Shopping Centre 2, DDA Flats, Munirka, New Delhi",3.3,200,New Delhi,1,"Mithai, Street Food",Indian Rupees(Rs.),No,No,No,28.551484,Munirka,"Munirka, New Delhi",77.173877,1,Orange,Average,304621,Moon Light Sweets,16,6120e397a4acd2e7285953cc
"Dholpur House, Shahjahan Road, Near UPSC Office, Khan Market, New Delhi",3.2,150,New Delhi,1,Street Food,Indian Rupees(Rs.),No,No,No,28.6095619,Khan Market,"Khan Market, New Delhi",77.2276721,1,Orange,Average,304628,Prabhu Chaat Bhandar,242,6120e397a4acd2e7285953cd
"C-2/33, SDA, New Delhi",3.1,300,New Delhi,1,"Bakery, Desserts",Indian Rupees(Rs.),No,No,No,28.5462204,SDA,"SDA, New Delhi",77.1964548,1,Orange,Average,304633,"Charu Nanda's Home Baked Cakes",7,6120e397a4acd2e7285953ce
"M-45, Main Market, Ground Floor, Greater Kailash (GK) 2, New Delhi",3.5,900,New Delhi,1,"Healthy Food, Continental, Juices, Salad",Indian Rupees(Rs.),Yes,No,No,28.5337643,Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.2425286,2,Yellow,Good,304635,Nutritious Nation,352,6120e397a4acd2e7285953cf
"Shop A-4, Block A-3, Main Market, Sector 110, Noida",2.3,800,Noida,1,"Italian, Pizza",Indian Rupees(Rs.),Yes,No,No,28.53397527,Sector 110,"Sector 110, Noida",77.38736574,2,Red,Poor,304636,Pizza Hut Delivery,94,6120e397a4acd2e7285953d0
"46, 1st Floor, Priya Cinema Complex, Basant Lok Market, Vasant Vihar, New Delhi",3.5,1300,New Delhi,1,Chinese,Indian Rupees(Rs.),Yes,Yes,No,28.55722872,"Basant Lok Market, Vasant Vihar","Basant Lok Market, Vasant Vihar, New Delhi",77.16364905,3,Yellow,Good,304675,Yo! China,332,6120e397a4acd2e7285953d1
"Maharaja Surajmal Samadhi Park, Opposite C Block, Suraj Mal Vihar, Anand Vihar, New Delhi",3.1,250,New Delhi,1,"Chinese, Fast Food",Indian Rupees(Rs.),No,No,No,28.6601278,Anand Vihar,"Anand Vihar, New Delhi",77.305701,1,Orange,Average,304687,Garden Hut,13,6120e397a4acd2e7285953d2
"Near Sharma Clinic, C Block, Sector 19, Noida",2.8,350,Noida,1,Chinese,Indian Rupees(Rs.),No,No,No,28.5816039,Sector 19,"Sector 19, Noida",77.3283593,1,Orange,Average,304691,Lumbini Food Point,18,6120e397a4acd2e7285953d3
"Ground Floor, Plot 482, Haveli Haider Quli, Near Andhra Bank, Chandni Chowk, New Delhi",3.4,300,New Delhi,1,North Indian,Indian Rupees(Rs.),No,No,No,28.6564057,Chandni Chowk,"Chandni Chowk, New Delhi",77.224214,1,Orange,Average,304697,Adarsh Bhojnalaya,29,6120e397a4acd2e7285953d4
"Near IndusInd Bank ATM, Main Madanpuri Road, Old Railway Road, Gurgaon",0,300,Gurgaon,1,North Indian,Indian Rupees(Rs.),No,No,No,28.460487,Old Railway Road,"Old Railway Road, Gurgaon",77.0179026,1,White,Not rated,304700,Bal Ji Rasoi,3,6120e397a4acd2e7285953d5
"Main Madanpuri Road, Gali 5, Old Railway Road, Gurgaon",3.2,400,Gurgaon,1,North Indian,Indian Rupees(Rs.),No,No,No,28.4603933,Old Railway Road,"Old Railway Road, Gurgaon",77.0178663,1,Orange,Average,304713,Hari Om Rasoi,28,6120e397a4acd2e7285953d6
"Opposite Furniture Height, New Colony, Old Railway Road, Gurgaon",2.8,200,Gurgaon,1,Chinese,Indian Rupees(Rs.),No,No,No,28.467287,Old Railway Road,"Old Railway Road, Gurgaon",77.0175382,1,Orange,Average,304718,Unique Bus Wales,16,6120e397a4acd2e7285953d7
"Shop B-1-23, Sector 50, Noida",2.7,450,Noida,1,Cafe,Indian Rupees(Rs.),No,No,No,28.5705134,Sector 50,"Sector 50, Noida",77.3619175,1,Orange,Average,304727,Cafe Coffee Day,42,6120e397a4acd2e7285953d8
"3/30, Subhash Market, Trilokpuri, New Delhi",0,100,New Delhi,1,"Street Food, Mithai",Indian Rupees(Rs.),No,No,No,28.59807667,Trilokpuri,"Trilokpuri, New Delhi",77.31334833,1,White,Not rated,304730,Brijwasi Sweet and Namkeen,1,6120e397a4acd2e7285953d9
"19, Defence Colony Market, Defence Colony, New Delhi",3.7,800,New Delhi,1,"Cafe, Bakery",Indian Rupees(Rs.),No,No,No,28.5732529,Defence Colony,"Defence Colony, New Delhi",77.2303666,2,Yellow,Good,304735,Raro,304,6120e397a4acd2e7285953da
"1421, Near Ashish Medicos, Chandni Chowk, New Delhi",3.7,150,New Delhi,1,Street Food,Indian Rupees(Rs.),No,No,No,28.6561525,Chandni Chowk,"Chandni Chowk, New Delhi",77.2309504,1,Yellow,Good,304737,Bishan Swaroop Chaat Bhandar,40,6120e397a4acd2e7285953db
"453, Khari Baoli, Chandni Chowk, New Delhi",3.4,100,New Delhi,1,Mithai,Indian Rupees(Rs.),No,No,No,28.6625615,Chandni Chowk,"Chandni Chowk, New Delhi",77.2155012,1,Orange,Average,304743,Ram Parshad Makhan Lal,23,6120e397a4acd2e7285953dc
"J-2/5, 1st & 2nd Floor, BK Dutt Market, Rajouri Garden, New Delhi",4.6,2000,New Delhi,1,"American, Asian, European, Seafood",Indian Rupees(Rs.),No,Yes,No,28.647716,Rajouri Garden,"Rajouri Garden, New Delhi",77.1200352,4,Dark Green,Excellent,304746,The California Boulevard,1691,6120e397a4acd2e7285953dd
"Ashirwad Complex, Sector 53, Noida",0,150,Noida,1,Mithai,Indian Rupees(Rs.),No,No,No,28.5866387,Sector 53,"Sector 53, Noida",77.3627249,1,White,Not rated,304750,Om Bikaner Sweets,0,6120e397a4acd2e7285953de
"Near Bharti Vidyalaya, Main Road, Chander Vihar, Nangloi, New Delhi",0,200,New Delhi,1,"Fast Food, Bakery",Indian Rupees(Rs.),No,No,No,28.68232512,Nangloi,"Nangloi, New Delhi",77.05472823,1,White,Not rated,304753,Baketown By Gagan Bakers,0,6120e397a4acd2e7285953df
"Sultanpuri Mod Market, Nangloi, New Delhi",0,100,New Delhi,1,"Mithai, Street Food",Indian Rupees(Rs.),No,No,No,28.6827398,Nangloi,"Nangloi, New Delhi",77.0690735,1,White,Not rated,304769,Anand Sweets,1,6120e397a4acd2e7285953e0
"Sector 5 Chowk, Palam Vihar Road, Palam Vihar, Gurgaon",0,100,Gurgaon,1,"Street Food, Mithai",Indian Rupees(Rs.),No,No,No,28.4859483,Palam Vihar,"Palam Vihar, Gurgaon",77.0197677,1,White,Not rated,304771,Bansiwala Sweets,1,6120e397a4acd2e7285953e1
"A-26, Rajneet Vihar, Main Road, Nangloi, New Delhi",0,150,New Delhi,1,North Indian,Indian Rupees(Rs.),No,No,No,28.6536022,Nangloi,"Nangloi, New Delhi",77.0721833,1,White,Not rated,304782,Ramesh Caterers & Dhaba,0,6120e397a4acd2e7285953e2
